id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4603953,"Spacious, sunny home in the Mission",10643399,Eran,?,Mission,37.75878163,-122.4076679,Entire home/apt,145,3,8,6/7/2016,0.52,1,0
2848090,"Bright, spacious rooftop in Mission",138245,Jennifer,?,Mission,37.75147148,-122.4154005,Private room,145,4,17,5/24/2016,0.64,1,206
10207235,Heart of the mission - 2 BR Apt.,52442894,Lisa,?,Mission,37.75844059,-122.4067482,Entire home/apt,265,2,18,6/26/2016,4.78,1,305
6225957,Looky Home SF Mission 15,7206100,Gatz,?,Mission,37.75835474,-122.4127196,Shared room,70,3,8,5/20/2016,0.69,37,365
4796298,Co-creative House (double room),6065783,Victor,?,Mission,37.75677316,-122.4154535,Shared room,49,30,0,,,29,365
4796329,Co-creative House (double room),6065783,Victor,?,Mission,37.75671901,-122.417484,Shared room,49,30,1,6/12/2015,0.08,29,365
4796336,Co-creative House (double room),6065783,Victor,?,Mission,37.75521587,-122.4173095,Shared room,49,30,1,8/23/2015,0.1,29,334
3026887,Co-Creative House (double room),6065783,Victor,?,Mission,37.75614956,-122.4171458,Shared room,59,7,3,5/23/2015,0.13,29,358
4796363,Co-creative House (double room),6065783,Victor,?,Mission,37.75470859,-122.4158884,Shared room,49,30,0,,,29,365
765914,"Gorgeous Mission Loft, Great Light!",4038852,Garry,?,Mission,37.75691789,-122.4111644,Entire home/apt,399,7,13,6/17/2016,0.29,1,365
815123,Your private Oasis  in the Mission,1000809,Bruno,?,Mission,37.75110865,-122.4187323,Entire home/apt,130,7,3,8/22/2015,0.23,1,8
487499,Mission District - Perfect Location,1682183,Daniel,?,Mission,37.76098575,-122.4218298,Entire home/apt,195,3,136,6/7/2016,2.79,1,104
10251,â˜¼ Victorian Suite in Inner Mission,35199,Roman & Sarah,?,Mission,37.75874295,-122.413272,Entire home/apt,240,3,225,6/18/2016,2.72,1,303
6221976,Sunny hip nuevo-Latino apartment,29209,Cherie,?,Mission,37.75092789,-122.4130666,Entire home/apt,234,1,14,5/27/2016,1.53,1,0
1732863,"Modern, Mission single family home",9129563,Jesse,?,Mission,37.75523585,-122.4088412,Entire home/apt,400,5,5,9/2/2014,0.16,1,182
8368417,Modern 2 BR w/ parking near Mission,3565876,Emily,?,Mission,37.7700869,-122.4230384,Entire home/apt,225,1,10,6/21/2016,1.27,1,4
1421671,"All You Want-Just off Market Street, Exciting Area",7630810,Michael,?,Mission,37.77004223,-122.4232166,Entire home/apt,169,1,31,6/26/2016,0.89,3,209
3944832,Great Mission Dolores flat,9632192,Lynn,?,Mission,37.75615886,-122.4235272,Entire home/apt,50,30,11,12/8/2015,0.53,8,2
9925099,Bright & spacious 2BR Mission flat,280871,Melanie,?,Mission,37.75878592,-122.4077606,Entire home/apt,250,5,0,,,1,10
8106473,Beautiful cottage in the Mission,101929,Nathaniel,?,Mission,37.75594065,-122.419299,Entire home/apt,150,2,1,9/11/2015,0.1,1,0
9351735,Your Bright & Spacious Mission home,48409538,Philippe,?,Mission,37.74944922,-122.4095556,Entire home/apt,250,2,27,6/18/2016,3.52,1,289
3311711,Mission Bedroom(S) w/ Private bath,16722899,Rye,?,Mission,37.76878984,-122.417432,Private room,125,1,150,6/21/2016,6.04,1,280
4485844,Beautiful Mission Community Home,23219722,Ashley,?,Mission,37.7524433,-122.4127592,Private room,84,31,75,5/16/2016,3.87,3,337
3863281,New Modern 2k sq ft Home in Mission,19937219,Rick,?,Mission,37.75726619,-122.4187323,Entire home/apt,400,2,96,6/18/2016,4.22,1,245
1117756,San Francisco Mission Hideout,6135190,Judith,?,Mission,37.7505213,-122.4073568,Private room,114,2,238,6/28/2016,6.26,1,268
8221677,Cool & Easy 1 bdrm in Sunny Mission,1608513,Lauren,?,Mission,37.75090953,-122.4138112,Entire home/apt,170,1,10,6/20/2016,1,1,5
8270883,Bright Home in Trendy Mission,884329,Katherine,?,Mission,37.76197021,-122.4084905,Entire home/apt,500,2,0,,,1,0
12603543,"Cozy & Well-located ""Mission"" Room",16516010,Janina,?,Mission,37.75034196,-122.4175454,Private room,60,5,0,,,1,0
62651,GORGEOUS SAN FRANCISCO HOME,185923,Agnieszka,?,Mission,37.762455,-122.4243211,Entire home/apt,850,3,32,6/17/2016,0.53,1,356
1864924,Liberty Hill Haven,127367,Annette,?,Mission,37.75695109,-122.4226835,Entire home/apt,200,30,2,8/9/2015,0.15,25,365
13765227,Big private cozy room w a priv bath,65193406,Samar,?,Mission,37.75929472,-122.4195929,Private room,98,1,0,,,2,325
5272813,Looky Home SF Mission 5,7206100,Gatz,?,Mission,37.76061634,-122.4130779,Shared room,70,30,9,8/24/2015,0.54,37,365
6911234,Fabulous quiet oasis in the Mission,15785188,Sandra,?,Mission,37.76122684,-122.4233955,Private room,150,1,0,,,1,364
8533291,Penthouse with a roof-deck.,532998,Stacya,?,Mission,37.75926105,-122.4214863,Entire home/apt,400,7,6,4/4/2016,0.8,1,0
9130888,Mission Sanctuary | Private Room 1,744614,Michel,?,Mission,37.75727525,-122.4084888,Private room,95,4,24,6/26/2016,3.32,3,52
622134,PRIVATE- MISSION OASIS -PRIVADO,3083707,Joe,?,Mission,37.75516978,-122.4037656,Entire home/apt,150,2,17,5/24/2016,0.36,1,14
5272911,Looky Home SF Mission 6,7206100,Gatz,?,Mission,37.75867268,-122.4129721,Shared room,70,30,9,9/5/2015,0.54,37,365
3716504,Latin Vctorian Style in the Mish #3,4843181,Nancy,?,Mission,37.74913666,-122.4187819,Private room,95,30,34,3/24/2016,1.46,3,321
6600081,Cloud 9: Bright-Modern-Super Clean,75978,Del,?,Mission,37.75300435,-122.403943,Private room,95,3,64,6/28/2016,5,2,80
7697839,Perfect Location Mission Apt + Deck,21463015,Eli,?,Mission,37.75361151,-122.4217143,Private room,149,3,1,9/21/2015,0.1,1,0
357862,Luxurious High-Ceiling Modern Loft,267382,Jonathan,?,Mission,37.75633335,-122.4117019,Entire home/apt,300,29,37,12/18/2015,0.74,1,363
8762967,Mission Hideaway with Outdoor patio,3155848,Adam,?,Mission,37.75099893,-122.4091385,Entire home/apt,160,1,2,6/25/2016,2,1,28
6796903,Vintage Central SF Palace,3967599,Brenden,?,Mission,37.76941446,-122.4237573,Entire home/apt,90,25,1,7/31/2015,0.09,1,230
9877100,Private Studio,50822521,Xiomara,?,Mission,37.74931607,-122.410748,Private room,200,1,0,,,1,365
4277696,Private Room in perfect location,15673074,Brian,?,Mission,37.77070813,-122.4236568,Private room,175,2,9,6/19/2016,0.53,2,360
6261031,Sunny Simplicity in the Mission,23131929,Lisa,?,Mission,37.75393355,-122.4172323,Entire home/apt,325,2,39,6/26/2016,3.04,1,300
12056314,"Large, Sunny, Modern Mission Loft",290203,Alex,?,Mission,37.76678759,-122.419233,Entire home/apt,250,14,0,,,1,11
13301507,"2 blocks from 24 St. Bart, Mission",43126149,Justin,?,Mission,37.75263973,-122.4219266,Private room,79,5,1,6/24/2016,1,1,15
7085722,"Calm, blue room in the Mission",35025523,Laurence,?,Mission,37.76204798,-122.4078979,Private room,89,2,46,6/28/2016,3.88,1,46
377569,"Cozy, private room in the Mission",1897399,Alessandra,?,Mission,37.75131194,-122.4079456,Private room,80,2,44,6/21/2016,0.88,1,243
6592005,One Bedroom - Heart of the Mission,10662445,Patrick,?,Mission,37.75517403,-122.4251162,Entire home/apt,200,5,3,9/27/2015,0.23,1,0
12388682,Beautiful Sunny Mission Bedroom,32445400,Yoav,?,Mission,37.75164126,-122.422067,Private room,81,1,3,5/22/2016,1.17,1,236
5126076,Modern & Sunny Loft in the Mission,16913864,Aditya,?,Mission,37.76583409,-122.4114084,Entire home/apt,230,3,11,6/20/2016,0.81,1,324
210906,Adorable  Cottage w/ Fenced Yard,1040341,Kelsey,?,Mission,37.75902726,-122.4071559,Entire home/apt,395,3,32,11/10/2015,0.55,1,295
6835664,"Independent, cozy and quiet suite",19353722,Yana,?,Mission,37.757452,-122.4073293,Private room,85,2,42,6/15/2016,4.5,1,66
9516038,Very cosy 2 BR apt in the Mission,48609019,Sofian,?,Mission,37.76846905,-122.4248028,Entire home/apt,170,1,0,,,1,0
8632376,nid douillet,45396206,Le Cloirec,?,Mission,37.76947677,-122.4239632,Entire home/apt,250,1,0,,,1,0
10947787,Mission House w Roof Deck / Yard,547446,Andrew,?,Mission,37.75788359,-122.4075305,Entire home/apt,2000,1,0,,,1,0
6387787,2 Bedroom + Study in the Mission,33297814,Ece & Ian,?,Mission,37.75890508,-122.4165408,Entire home/apt,140,2,4,2/8/2016,0.3,1,0
100710,Stylish Living in Liberty Hill,528857,Jonathan,?,Mission,37.75629056,-122.4251775,Entire home/apt,450,6,5,8/28/2014,0.08,1,203
11852529,Cute and Sunny Studio,11645681,Lianne,?,Mission,37.74970938,-122.4206154,Entire home/apt,120,1,0,,,1,3
5945605,Modern Classic in Mission Dolores,13639065,Stephanie,?,Mission,37.76291383,-122.4216499,Entire home/apt,465,2,20,5/26/2016,1.48,2,144
1030352,Mission: 2 King Beds + Twin + Prkng,1274930,Mel And Ry,?,Mission,37.75401063,-122.4092507,Entire home/apt,259,2,172,6/17/2016,4.36,1,321
6504165,Looky Home SF Mission 19,7206100,Gatz,?,Mission,37.75949695,-122.4120225,Shared room,70,30,1,6/23/2015,0.08,37,365
10614457,3-Br Superbowl Weekend Pad,27978200,Kristine,?,Mission,37.75121923,-122.4172078,Entire home/apt,400,1,0,,,1,0
2062696,"Latin Vctorian Styl n the ""Mish"" #2",4843181,Nancy,?,Mission,37.74849968,-122.4196077,Private room,115,30,34,6/13/2016,1.13,3,326
10615147,Spacious Mission pad with backyard,9838076,Morgan,?,Mission,37.75748714,-122.4153881,Entire home/apt,1000,1,0,,,1,0
129388,HOTEL ROOM - PRIVATE BATHROOM Wi-Fi,3553372,Private Room,?,Mission,37.76177764,-122.4225664,Private room,79,7,22,9/18/2015,0.36,11,365
10729994,Artsy 2 Bdrm Mission Flat,7719339,Robin,?,Mission,37.75353249,-122.4101495,Entire home/apt,175,2,9,4/28/2016,1.88,1,243
7558236,"Luxury Home on Tree-Lined, Mission District Street",194540,Ed,?,Mission,37.76080077,-122.4191626,Entire home/apt,700,3,7,11/21/2015,0.77,1,325
7563667,"Mission/Soma modern, 3 levels, huge",8442792,Michael,?,Mission,37.76790443,-122.4077897,Entire home/apt,1000,4,5,6/10/2016,0.47,1,174
3013277,Co-creative House (triple room),6065783,Victor,?,Mission,37.75501342,-122.4172117,Shared room,55,3,0,,,29,343
2783899,Charming Apt in Heart of Mission,5955843,Priya,?,Mission,37.75905882,-122.4218547,Entire home/apt,200,2,12,6/5/2016,0.89,1,15
1850032,"Stunning 2BR with Gourmet Kitchen, ",6841932,Cameron,?,Mission,37.75266134,-122.4111574,Entire home/apt,325,2,27,4/25/2015,0.95,1,182
2042316,Comfy & Convenient Mission Bedroom,4700899,Patricia & Joseph,?,Mission,37.74997709,-122.41911,Private room,60,5,2,2/24/2016,0.33,1,0
9845468,Gorgeous Victorian 2-bedroom flat,134873,Scott,?,Mission,37.75525774,-122.419152,Entire home/apt,199,5,0,,,1,0
5536503,Mission District Victorian Home,3876876,Laura,?,Mission,37.75319344,-122.4120102,Entire home/apt,180,2,5,6/5/2016,0.45,1,36
12571474,Spacious Bedroom in Mission Dist,4823436,Bora,?,Mission,37.75321514,-122.4219727,Private room,75,2,3,6/15/2016,1.88,1,14
4815643,San Francisco in the Mission!,10556179,Heidi,?,Mission,37.76867995,-122.4234755,Entire home/apt,150,2,13,6/11/2016,1.13,1,150
12137977,Quiet+Sunny Mission Room w/ Yard!,65159015,Elizabeth,?,Mission,37.76217829,-122.4168602,Private room,67,2,6,6/11/2016,2.81,1,0
11352921,Spacious & Beautifully Renovated,1556091,Barb,?,Mission,37.76099617,-122.4217991,Entire home/apt,245,2,5,6/27/2016,2.08,2,6
2046807,Charming Private Studio in Mission,8898672,Kevin,?,Mission,37.76045876,-122.4190438,Entire home/apt,149,5,61,6/12/2016,2.22,1,30
4796371,Co-creative House (double room),6065783,Victor,?,Mission,37.7554385,-122.4163292,Shared room,49,30,0,,,29,365
12582732,Spacious & Sunny w/ Guest Bathroom,1556091,Barb,?,Mission,37.76066853,-122.4212199,Private room,160,2,7,6/25/2016,3.39,2,153
9739391,Private Room in Luxury Apt,37794196,Aaron,?,Mission,37.76748009,-122.4242979,Private room,75,1,6,5/16/2016,0.85,1,181
169393,Sunny Modern Loft for Superbowl,248749,Melissa,?,Mission,37.76540768,-122.4053626,Entire home/apt,1150,5,21,9/20/2015,0.35,1,182
4796405,Co-Creative House (private room),6065783,Victor,?,Mission,37.75611433,-122.4169778,Private room,89,30,0,,,29,365
7846943,Cozy home in the heart of SF,40726633,Kwadwo (Kojo),?,Mission,37.75047463,-122.4166412,Private room,60,1,5,4/11/2016,0.54,2,0
8240198,Spacious Light-filled Room in the Heart of Mission,26859460,Eliana,?,Mission,37.75052178,-122.4166023,Private room,100,1,0,,,2,213
11296732,Nice Mission District Victorian,15865893,Tina,?,Mission,37.76117827,-122.4180184,Entire home/apt,169,3,5,6/24/2016,2.08,2,38
7011472,Quaint Modern Quiet in the Mission,846924,Chris,?,Mission,37.75642094,-122.4171107,Private room,61,2,6,4/9/2016,0.53,1,0
8907289,2-Room Suite in Vibrant Mission,6664188,Nick+Lindy,?,Mission,37.75267808,-122.4075329,Private room,129,1,43,6/26/2016,6.29,1,61
867499,1Bdr in Stunning 2Bdr Victorian,4346130,Shannon,?,Mission,37.77140004,-122.4232841,Private room,199,3,5,11/13/2015,0.21,2,239
1655446,4BD NoeValley Victorian Masterpiece,8776667,Jessica,?,Mission,37.75292236,-122.4231987,Entire home/apt,499,4,58,5/18/2016,1.73,1,314
8304579,2 Bed 1 Bath in Mission home,756421,Jody,?,Mission,37.74951079,-122.4098009,Private room,250,1,0,,,1,353
3194136,Private Room - in Mission House,4901696,Donald,?,Mission,37.75884751,-122.4059452,Private room,80,6,0,,,2,0
4106442,Cozy SF Mission Garden Apt,21269104,Samantha,?,Mission,37.75451494,-122.4164968,Entire home/apt,200,3,58,6/20/2016,2.78,1,300
2629833,Dolores Delight,13471395,Josh,?,Mission,37.75392028,-122.4250217,Entire home/apt,400,30,63,11/4/2015,2.54,3,326
3751230,Business traveler friendly 2BR,1040664,Erin,?,Mission,37.76218779,-122.4218255,Entire home/apt,170,30,11,5/30/2016,1.81,1,307
2468310,Mission Retro Mod 2 En Suite Bath ,12587620,Matthew & Emily,?,Mission,37.76612635,-122.4241341,Private room,110,2,90,6/24/2016,3.27,4,188
6276478,Looky Home SF Mission 18,7206100,Gatz,?,Mission,37.75933501,-122.4138267,Shared room,70,30,4,9/19/2015,0.33,37,324
24849,"Sunny, Mission Flat w/ garden deck",101697,Chris,?,Mission,37.75842527,-122.4145915,Entire home/apt,190,3,1,8/2/2014,0.04,1,0
212297,"Modern, bright, sexy Mission flat",681462,Jennifer,?,Mission,37.7674576,-122.4232362,Private room,120,3,103,6/12/2016,2.12,1,322
6143463,4 Bedroom/1.5 bath Apartment,28241041,Maura,?,Mission,37.75901566,-122.4176453,Entire home/apt,435,2,3,3/13/2016,0.35,5,151
1211904,Gorgeous Mission Loft Apt!,273540,Daniel & Sangita,?,Mission,37.76805174,-122.4137957,Entire home/apt,265,4,17,1/5/2016,0.67,1,8
7712636,Large Couch in Quiet Living Room,40517228,Emerald,?,Mission,37.75339878,-122.4173487,Shared room,150,1,1,8/9/2015,0.09,1,0
3269061,Guest Room Francesca Verde,11655078,Blase + Francisco,?,Mission,37.76360058,-122.4059377,Private room,110,2,76,6/27/2016,3.13,3,304
1359419,Hotel on Popluar Valencia Street SF,3553372,Private Room,?,Mission,37.7611603,-122.4220702,Private room,79,1,34,1/24/2016,0.96,11,365
991765,Country living in the Mission!,5446518,Jennifer,?,Mission,37.75570344,-122.4115061,Entire home/apt,250,4,27,6/23/2016,0.73,1,52
9154567,Awesome Shared Home in Mission,3605925,Tony,?,Mission,37.75489436,-122.4197452,Shared room,70,3,1,3/6/2016,0.25,24,294
11501188,Mission Valencia Design Gem,23002188,Jaime,?,Mission,37.74937635,-122.4213298,Entire home/apt,250,4,0,,,1,0
8775,Hidden gem in Mission district,27037,Matt,?,Mission,37.75174005,-122.4094206,Entire home/apt,285,4,17,11/6/2015,0.25,1,287
2204233,Quaint Mission Penthouse Suite,11246784,Jake,?,Mission,37.7538487,-122.4226552,Private room,75,1,5,6/11/2016,0.27,1,0
11419585,Old Ivan - Heart of the Mission Listing,59969634,Ivan,?,Mission,37.76724683,-122.422964,Entire home/apt,165,1,25,6/18/2016,6.15,2,28
942688,Oasis in the heart of the city,1692181,Mandeep,?,Mission,37.76477529,-122.4225835,Entire home/apt,199,2,15,4/15/2016,0.37,1,23
7732900,Looky Home SF Mission,7206100,Gatz,?,Mission,37.75992869,-122.4133898,Shared room,70,3,5,5/17/2016,0.46,37,327
3636904,Ideal 1-Bedroom Apt. in SF Mission,18342035,Lisa,?,Mission,37.76852808,-122.4220284,Entire home/apt,140,2,22,6/23/2016,1.03,1,0
9813708,Mission apt 1 block from Dolores Pk,1013090,Olivia,?,Mission,37.76065035,-122.4250986,Entire home/apt,250,3,1,1/5/2016,0.17,1,0
4652758,exquisite  Victorian  on famous St.,17018577,William,?,Mission,37.75729488,-122.4252516,Private room,300,1,0,,,3,365
4030174,"Private,safe and excellent location",20892398,Jane,?,Mission,37.76124269,-122.4233617,Entire home/apt,200,2,18,6/24/2016,0.83,1,340
8830757,Awesome Shared Home in Mission,3605925,Tony,?,Mission,37.75653249,-122.4204602,Shared room,70,3,1,10/18/2015,0.12,24,365
7176007,beautiful 1.5 BR +sunny backyard,136780,Daniela,?,Mission,37.75823628,-122.4119017,Entire home/apt,200,2,2,8/3/2015,0.18,1,0
5202735,Beautiful Victorian Flat in Mission,26859460,Eliana,?,Mission,37.74994293,-122.4172164,Entire home/apt,189,3,37,6/7/2016,3.92,2,28
7730652,"Mission â€¢ Private Room, Shared Bath",337293,Tim,?,Mission,37.74922451,-122.4098646,Private room,440,1,0,,,1,0
3440501,A Stained-Glass Mission Sunrise,17338743,Sumeet,?,Mission,37.75167039,-122.4126726,Entire home/apt,150,1,12,1/3/2016,0.5,1,0
1269738,"Sunny Apartment, Heart of Mission",6911042,Jesse,?,Mission,37.76055316,-122.4208676,Entire home/apt,120,4,16,6/28/2016,0.45,1,174
5980039,Authentic Mission Victorian House,1097730,Saana & Matt,?,Mission,37.75838852,-122.4190451,Entire home/apt,235,2,6,5/9/2016,0.43,2,44
8699805,Awesome Shared Home in Mission,3605925,Tony,?,Mission,37.75627743,-122.4186907,Shared room,65,3,6,4/30/2016,0.75,24,352
9666476,Room in Mission District SF,49954474,Jennifer,?,Mission,37.75486288,-122.4165109,Private room,65,3,2,1/23/2016,0.37,1,0
9469863,"Secret Garden 1 BR, center of SF",253220,Sheel,?,Mission,37.77073923,-122.4229933,Entire home/apt,185,1,40,6/12/2016,5.43,1,22
5160888,Cozy 3/2 Edwardian Condo - Mission,24022034,Kelvin,?,Mission,37.75080914,-122.4104627,Entire home/apt,350,3,0,,,1,0
13697002,Great Mission Apartment near BART & 101,22652641,Michael,?,Mission,37.76794374,-122.4174588,Private room,500,1,0,,,2,34
11303760,Cozy Bedroom in Mission District,59089279,Deza,?,Mission,37.76222156,-122.4164928,Private room,120,1,5,4/21/2016,1.22,1,148
6005844,"Sunny, modern, quiet 2BD condo",31166537,Emily,?,Mission,37.76391192,-122.4262293,Entire home/apt,250,4,8,4/7/2016,0.55,1,81
8969063,Spacious 2br in the sunny Mission,8329745,Alice,?,Mission,37.75732593,-122.4076992,Entire home/apt,180,7,2,5/7/2016,0.48,1,301
9010937,Zen sanctuary in the Mission,645093,Fiona,?,Mission,37.75244679,-122.4070564,Entire home/apt,295,2,3,6/6/2016,0.4,1,53
1081011,studio in heart of the mission,3540663,Megan,?,Mission,37.7608987,-122.4164388,Entire home/apt,185,2,9,6/19/2016,0.23,1,308
174679,large sunny room in the Mission,834580,Christopher,?,Mission,37.75452315,-122.4071558,Private room,80,3,2,8/24/2011,0.03,1,224
12336642,Affordable acomodation with foodie,8294873,Yves Fox,?,Mission,37.74885505,-122.4181022,Shared room,26,1,0,,,1,365
10927558,Mission home for Spring Break,48168800,Ann,?,Mission,37.75492448,-122.4115783,Entire home/apt,299,5,1,4/5/2016,0.34,1,0
10829760,Great room in SF Mission house!,4643433,Christina,?,Mission,37.75110689,-122.4159088,Private room,50,2,0,,,2,0
9235010,Cozy home in heart of Mission,48002603,Kevin,?,Mission,37.75854129,-122.4207949,Entire home/apt,245,3,6,6/4/2016,0.87,2,12
10206402,Superbowl Apartment with Parking,8944673,Pat,?,Mission,37.75814166,-122.418265,Entire home/apt,1500,1,0,,,1,0
5589530,Spacious Mission Garden Studio,20545698,Lori And Randy,?,Mission,37.75989876,-122.4078099,Entire home/apt,170,2,78,7/1/2016,4.94,1,261
2319598,Wonderful Mission Dolores Flat,9632192,Lynn,?,Mission,37.75559219,-122.4227863,Entire home/apt,165,30,29,10/24/2015,1.16,8,137
11228293,3.5b/2b Modern DUPLEX in Mission,30075056,Joelle,?,Mission,37.76815413,-122.4213228,Entire home/apt,350,3,7,6/27/2016,2.08,1,215
7699095,Entire Apartment- Mission,40071684,Trond,?,Mission,37.75007216,-122.418747,Entire home/apt,120,3,3,9/7/2015,0.29,1,0
1223107,Sunny Master suite with Garden View,6229756,Sharna,?,Mission,37.75862868,-122.4117893,Private room,103,3,47,6/15/2016,1.31,1,72
11270998,Bright Modern 2BR in the Mission,58846673,Cecile,?,Mission,37.76230391,-122.4081342,Entire home/apt,289,1,21,6/29/2016,4.74,1,217
14125,Gallery Residence,55475,Olivia,?,Mission,37.7549067,-122.422455,Entire home/apt,215,3,59,5/16/2016,0.75,1,290
1931763,Sunny Room Overlooking Side Street,9999808,Matthew,?,Mission,37.76118152,-122.4191111,Private room,150,1,82,6/26/2016,2.88,2,315
